"doi","title","xml_file","pdf_file","has_jdm_doi","grobid_version","conversion_date","license"
"10.1017/s1930297500005398","How the public, and scientists, perceive advancement of knowledge from conflicting study results","jdm.jdm191002b.xml","jdm.jdm191002b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007890","Too smart for their own good: Trading truthfulness for efficiency in the Israeli medical internship market","jdm.jdm191024.xml","jdm.jdm191024.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007889","Attraction comes from many sources: Attentional and comparative processes in decoy effects","jdm.jdm191024a.xml","jdm.jdm191024a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007506","Are the symptoms really remitting? How the subjective interpretation of outcomes can produce an illusion of causality","jdm.jdm191104.xml","jdm.jdm191104.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007221","Patients prefer artificial intelligence to a human provider, provided the AI is better than the human: A commentary on Longoni, Bonezzi and Morewedge (2019)","jdm.jdm191111a.xml","jdm.jdm191111a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007245","Algorithm aversion is too often presented as though it were non-compensatory: A reply to Longoni et al. (2020)","jdm.jdm191111aq.xml","jdm.jdm191111aq.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007233","Resistance to medical artificial intelligence is an attribute in a compensatory decision process: response to Pezzo and Beckstead (2020)","jdm.jdm191111ar.xml","jdm.jdm191111ar.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007336","""Do the right thing"" for whom? An experiment on ingroup favouritism, group assorting and moral suasion","jdm.jdm191113.xml","jdm.jdm191113.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007130","An experimental guide to vehicles in the park","jdm.jdm191125.xml","jdm.jdm191125.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007129","Money makes the world go round, and basic research can help","jdm.jdm191126.xml","jdm.jdm191126.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007142","Do multiple-trial games better reflect prosocial behavior than single-trial games?","jdm.jdm191211.xml","jdm.jdm191211.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008214","A meta-analytical and experimental examination of blood glucose effects on decision making under risk","jdm.jdm191213.xml","jdm.jdm191213.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000752x","May the odds -or your personality -be in your favor: Probability of observing a favorable outcome, Honesty-Humility, and dishonest behavior","jdm.jdm191216.xml","jdm.jdm191216.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006938","The false allure of fast lures","jdm.jdm191217.xml","jdm.jdm191217.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007324","Fewer but poorer: Benevolent partiality in prosocial preferences","jdm.jdm191220a.xml","jdm.jdm191220a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008585","Social mindfulness is normative when costs are low, but rapidly declines with increases in costs","jdm.jdm191223.xml","jdm.jdm191223.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008354","The effects of tool comparisons when estimating the likelihood of task success","jdm.jdm191230.xml","jdm.jdm191230.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008652","Denotative and connotative management of uncertainty: A computational dual-process model","jdm.jdm200104.xml","jdm.jdm200104.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007154","Crowding-out (-in) effects of subsidy schemes on individual donations: An experimental study","jdm.jdm200108.xml","jdm.jdm200108.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007907","A reflection on cognitive reflection -testing convergent/divergent validity of two measures of cognitive reflection","jdm.jdm200109a.xml","jdm.jdm200109a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000810x","Does pain make people short-sighted? The impacts of physical and psychological pains on intertemporal choice","jdm.jdm200115a.xml","jdm.jdm200115a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007440","Taking risks for the best: Maximizing and risk-taking tendencies","jdm.jdm200118.xml","jdm.jdm200118.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008299","Accentuation and compatibility: Replication and extensions of Shafir (1993) to rethink choosing versus rejecting paradigms","jdm.jdm200131.xml","jdm.jdm200131.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008160","Will she give you two cookies for one chocolate? Children's intuitions about trades","jdm.jdm200213.xml","jdm.jdm200213.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000749x","Solve the dilemma by spinning a penny? On using random decision-making aids","jdm.jdm200214.xml","jdm.jdm200214.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008238","Reanalysis of Butler and Pogrebna (2018) using true and error model","jdm.jdm200216.xml","jdm.jdm200216.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000824x","Intransitive preferences or choice errors? A reply to Birnbaum","jdm.jdm200216r.xml","jdm.jdm200216r.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007191","Individual differences in receptivity to scientific bullshit","jdm.jdm200221.xml","jdm.jdm200221.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008317","When two wrongs make a right: The efficiency-consumption gap under separate vs. joint evaluations","jdm.jdm200312a.xml","jdm.jdm200312a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008597","Forecasting forecaster accuracy: Contributions of past performance and individual differences","jdm.jdm200313b.xml","jdm.jdm200313b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008664","Nudging freelance professionals to increase their retirement pension fund contributions","jdm.jdm200316.xml","jdm.jdm200316.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008366","How preference change induced by mere action versus inaction persists over time","jdm.jdm200318a.xml","jdm.jdm200318a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009104","""When in Rome"": Identifying social norms using coordination games","jdm.jdm200320.xml","jdm.jdm200320.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000783x","The delay-reward heuristic: What do people expect in intertemporal choice tasks?","jdm.jdm200408b.xml","jdm.jdm200408b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008202","Carryover of domain-dependent risk preferences in a novel decision-making task","jdm.jdm200409.xml","jdm.jdm200409.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000797x","Note on Birnbaum and Wan (2020): True and error model analysis is robust with respect to certain violations of the MARTER model","jdm.jdm200413b.xml","jdm.jdm200413b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007439","On the belief that beliefs should change according to evidence: Implications for conspiratorial, moral, paranormal, political, religious, and science beliefs","jdm.jdm200414.xml","jdm.jdm200414.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007853","Strategic thinking and behavior during a pandemic","jdm.jdm200421.xml","jdm.jdm200421.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007804","Influence of divided attention on the attraction effect in multialternative choice","jdm.jdm200422a.xml","jdm.jdm200422a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007427","Moral preferences in helping dilemmas expressed by matching and forced choice","jdm.jdm200428.xml","jdm.jdm200428.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008159","Coherence of probability judgments from uncertain evidence: Does ACH help?","jdm.jdm200430.xml","jdm.jdm200430.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007452","Donors vastly underestimate differences in charities' effectiveness","jdm.jdm200504.xml","jdm.jdm200504.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008184","Unit Asking -a method for increasing donations: A replication and extension","jdm.jdm200508.xml","jdm.jdm200508.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007919","Impact of superstitious beliefs on the timing of marriage and childbirth: Evidence from Denmark","jdm.jdm200510.xml","jdm.jdm200510.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007920","Effect of confidence interval construction on judgment accuracy","jdm.jdm200516.xml","jdm.jdm200516.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008329","Myopia drives reckless behavior in response to over-taxation","jdm.jdm200526a.xml","jdm.jdm200526a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007877","Risky choice frames shift the structure and emotional valence of internal arguments: A query theory account of the unusual disease problem","jdm.jdm200604a.xml","jdm.jdm200604a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/CBO9780511691904.006","Inducing feelings of ignorance makes people more receptive to expert (economist) opinion","jdm.jdm200615a.xml","jdm.jdm200615a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007932","The way of making choices: Maximizing and satisficing and its relationship to well-being, personality, and self-rumination","jdm.jdm200616.xml","jdm.jdm200616.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008640","Beyond ""fake news"": Analytic thinking and the detection of false and hyperpartisan news headlines","jdm.jdm200616b.xml","jdm.jdm200616b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008330","Anchoring without scale distortion","jdm.jdm200626a.xml","jdm.jdm200626a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008615","Risky choice framing with various problem descriptions: A replication and extension study","jdm.jdm200630a.xml","jdm.jdm200630a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008172","Kilo what? Default units increase value sensitivity in joint evaluations of energy efficiency","jdm.jdm200709a.xml","jdm.jdm200709a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008019","A hierarchy of mindreading strategies in joint action participation","jdm.jdm200728a.xml","jdm.jdm200728a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007750","Numbers do not add up! The pragmatic approach to the framing of medical treatments","jdm.jdm200728c.xml","jdm.jdm200728c.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007786","Misjudgment of interrupted time-series graphs due to serial dependence: Replication of Matyas and Greenwood (1990)","jdm.jdm200728d.xml","jdm.jdm200728d.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008123","""Quick and dirty"": Intuitive cognitive style predicts trust in Didier Raoult and his hydroxychloroquine-based treatment against COVID-19","jdm.jdm200731.xml","jdm.jdm200731.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008500","Incentivized and non-incentivized liking ratings outperform willingness-to-pay in predicting choice","jdm.jdm200808a.xml","jdm.jdm200808a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008251","On the validity of the CNI model of moral decision-making: Reply to Baron and Goodwin (2020)","jdm.jdm200813.xml","jdm.jdm200813.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008676","Consequences, norms, and inaction: Response to Gawronski et al. (2020)","jdm.jdm200813r.xml","jdm.jdm200813r.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008561","Selection effects on dishonest behavior","jdm.jdm200824b.xml","jdm.jdm200824b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008639","Judgments of frequency and duration: One or two underlying dimensions?","jdm.jdm200831.xml","jdm.jdm200831.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007816","Does a second offer that becomes irrelevant affect fairness perceptions and willingness to accept in the ultimatum game?","jdm.jdm200901a.xml","jdm.jdm200901a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008226","Evaluating prosocial COVID-19 messaging frames: Evidence from a field study on Facebook","jdm.jdm200901b.xml","jdm.jdm200901b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007981","Information, incentives, and goals in election forecasts","jdm.jdm200907b.xml","jdm.jdm200907b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009074","After the virtual flood: Risk perceptions and flood preparedness after virtual reality risk communication","jdm.jdm200909.xml","jdm.jdm200909.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008603","Facilitating sender-receiver agreement in communicated probabilities: Is it best to use words, numbers or both?","jdm.jdm200930.xml","jdm.jdm200930.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008111","Without a mask: Judgments of Corona virus exposure as a function of inter personal distance","jdm.jdm201004.xml","jdm.jdm201004.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008305","Attentional shifts and preference reversals: An eye-tracking study","jdm.jdm201007a.xml","jdm.jdm201007a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008147","Activating reflective thinking with decision justification and debiasing training","jdm.jdm201008.xml","jdm.jdm201008.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008068","Visual attention and time preference reversals","jdm.jdm201011.xml","jdm.jdm201011.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007828","Turning up the heat: The impact of indoor temperature on selected cognitive processes and the validity of self-report","jdm.jdm201013.xml","jdm.jdm201013.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008470","Agency and self-other asymmetries in perceived bias and shortcomings: Replications of the Bias Blind Spot and link to free will beliefs","jdm.jdm201018.xml","jdm.jdm201018.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008937","Choosing to choose or not","jdm.jdm201105.xml","jdm.jdm201105.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008536","Revenge is not blind: Testing the ability of retribution to justify dishonesty","jdm.jdm201117.xml","jdm.jdm201117.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007798","Comparing mixed intertemporal tradeoffs with pure gains or pure losses","jdm.jdm201120.xml","jdm.jdm201120.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007762","The effect of autism on information sampling during decision-making: An eye-tracking study","jdm.jdm201122.xml","jdm.jdm201122.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008287","Compliance with COVID-19 prevention guidelines: Active vs. passive risk takers","jdm.jdm201125a.xml","jdm.jdm201125a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008408","Input-dependent noise can explain magnitude-sensitivity in optimal value-based decision-making","jdm.jdm201130.xml","jdm.jdm201130.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008524","Differences in cooperation between social dilemmas of gain and loss","jdm.jdm201201.xml","jdm.jdm201201.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008081","Number preferences in selected Nigerian lottery games","jdm.jdm201204a.xml","jdm.jdm201204a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008275","Veil-of-ignorance reasoning mitigates self-serving bias in resource allocation during the COVID-19 crisis","jdm.jdm201205.xml","jdm.jdm201205.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008573","Underweighting of rare events in social interactions and its implications to the design of voluntary health applications","jdm.jdm201217.xml","jdm.jdm201217.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000841x","Judging fast and slow: The truth effect does not increase under time-pressure conditions","jdm.jdm210111b.xml","jdm.jdm210111b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008457","Establishing the laws of preferential choice behavior","jdm.jdm210112.xml","jdm.jdm210112.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000838x","Multiattribute judgment: Acceptance of a new COVID-19 vaccine as a function of price, risk, and effectiveness","jdm.jdm210114b.xml","jdm.jdm210114b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008627","Inference and preference in intertemporal choice","jdm.jdm210122a.xml","jdm.jdm210122a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009359","Pledging one's trustworthiness through gifts: An experiment","jdm.jdm210204.xml","jdm.jdm210204.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008032","How economic success shapes redistribution: The role of self-serving beliefs, in-group bias and justice principles","jdm.jdm210208b.xml","jdm.jdm210208b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007993","Asymmetry and symmetry of acts and omissions in punishment, norms, and judged causality","jdm.jdm210210.xml","jdm.jdm210210.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007774","More is easier? Testing the role of fluency in the more-credible effect","jdm.jdm210217.xml","jdm.jdm210217.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008093","Apparent age and gender differences in survival optimism: To what extent are they a bias in the translation of beliefs onto a percentage scale?","jdm.jdm210219.xml","jdm.jdm210219.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008494","Success stories cause false beliefs about success","jdm.jdm210225.xml","jdm.jdm210225.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009311","On the descriptive value of the reliance on small-samples assumption","jdm.jdm210226b.xml","jdm.jdm210226b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008020","Perspective neglect: Inadequate perspective taking limits coordination","jdm.jdm210316.xml","jdm.jdm210316.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009396","When and why people perform mindless math","jdm.jdm210318a.xml","jdm.jdm210318a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000807x","Patterns in manually selected numbers in the Israeli lottery","jdm.jdm210322.xml","jdm.jdm210322.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008482","Development of decision making based on internal and external information: A hierarchical Bayesian approach","jdm.jdm210326.xml","jdm.jdm210326.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008044","The relation between disgust sensitivity and risk-taking propensity: A domain specific approach","jdm.jdm210409a.xml","jdm.jdm210409a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009037","Context-dependent outcome expectation contributes to experience-based risky choice","jdm.jdm210511.xml","jdm.jdm210511.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003582","Maximize when valuable: The domain specificity of maximizing decision-making style","jdm.jdm210520.xml","jdm.jdm210520.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008512","Webcam-based online eye-tracking for behavioral research","jdm.jdm210525.xml","jdm.jdm210525.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008962","The effects of communicating scientific uncertainty on trust and decision making in a public health context","jdm.jdm210525b.xml","jdm.jdm210525b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009098","Preference for playing order in games with and without replacement: Motivational biases and probability misestimations","jdm.jdm210604.xml","jdm.jdm210604.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009025","Playing with words: Do people exploit loaded language to affect others' decisions for their own benefit?","jdm.jdm210607.xml","jdm.jdm210607.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009086","Frequency or total number? A comparison of different presentation formats on risk perception during COVID-19","jdm.jdm210608.xml","jdm.jdm210608.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009050","Outcome feedback reduces over-forecasting of inflation and overconfidence in forecasts","jdm.jdm210609a.xml","jdm.jdm210609a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008421","Norm shifts under the strategy method","jdm.jdm210609b.xml","jdm.jdm210609b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000855x","COVID-19 as infodemic: The impact of political orientation and open-mindedness on the discernment of misinformation in WhatsApp","jdm.jdm210610.xml","jdm.jdm210610.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008433","To pay or not to pay: Measuring risk preferences in lab and field","jdm.jdm210614.xml","jdm.jdm210614.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009153","Effects of icon arrays to communicate risk in a repeated risky decision-making task","jdm.jdm210615.xml","jdm.jdm210615.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009177","Violations of economic rationality due to irrelevant information during learning in decision from experience","jdm.jdm210616.xml","jdm.jdm210616.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000913x","Cognitive miserliness in argument literacy? Effects of intuitive and analytic thinking on recognizing fallacies","jdm.jdm210630.xml","jdm.jdm210630.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008378","Seven (weak and strong) helping effects systematically tested in separate evaluation, joint evaluation and forced choice","jdm.jdm210705.xml","jdm.jdm210705.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009189","Both better and worse than others depending on difficulty: Replication and extensions of Kruger's (1999) above and below average effects","jdm.jdm210706.xml","jdm.jdm210706.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008950","The advice less taken: The consequences of receiving unexpected advice","jdm.jdm210707a.xml","jdm.jdm210707a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008469","Expert and novice sensitivity to environmental regularities in predicting NFL games","jdm.jdm210729a.xml","jdm.jdm210729a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003569","The day after the disaster: Risk-taking following large-and small-scale disasters in a microworld","jdm.jdm210805b.xml","jdm.jdm210805b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008548","A brief forewarning intervention overcomes negative effects of salient changes in COVID-19 guidance","jdm.jdm210819a.xml","jdm.jdm210819a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008974","Stress and risk -Preferences versus noise","jdm.jdm210824.xml","jdm.jdm210824.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009141","Belief in karma is associated with perceived (but not actual) trustworthiness","jdm.jdm210827.xml","jdm.jdm210827.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009062","What drives opposition to suicide? Two exploratory studies of normative judgments","jdm.jdm210906a.xml","jdm.jdm210906a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009165","Pseudocontingencies: Flexible contingency inferences from base rates","jdm.jdm210908.xml","jdm.jdm210908.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009049","Recalibrating probabilistic forecasts to improve their accuracy","jdm.jdm210914.xml","jdm.jdm210914.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/S0140525X07001653","Base rate neglect and conservatism in probabilistic reasoning: Insights from eliciting full distributions","jdm.jdm210928.xml","jdm.jdm210928.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009360","Sample decisions with description and experience","jdm.jdm211014.xml","jdm.jdm211014.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003557","Explaining human sampling rates across different decision domains","jdm.jdm211025b.xml","jdm.jdm211025b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009001","Thinking, good and bad? Deliberative thinking and the singularity effect in charitable giving","jdm.jdm211026b.xml","jdm.jdm211026b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008998","Affect and prosocial behavior: The role of decision mode and individual processing style","jdm.jdm211104.xml","jdm.jdm211104.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009013","Assessing the test-retest reliability of the social value orientation slider measure","jdm.jdm211119.xml","jdm.jdm211119.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009128","Does the evaluability bias hold when giving to animal charities?","jdm.jdm211130.xml","jdm.jdm211130.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008949","The effect of a reference point in task difficulty: How does a task that becomes irrelevant affect effort, feelings and perceptions","jdm.jdm211201.xml","jdm.jdm211201.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000927x","Failing to ignore the ignorant: Mistaking ignorance for error","jdm.jdm211223.xml","jdm.jdm211223.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003594","Combining white box models, black box machines and human interventions for interpretable decision strategies","jdm.jdm220107.xml","jdm.jdm220107.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009475","Hypothesized drivers of the bias blind spot-cognitive sophistication, introspection bias, and conversational processes","jdm.jdm220208.xml","jdm.jdm220208.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008925","Preferences after pan(dem)ics: Time and risk in the shadow of COVID-19","jdm.jdm220225.xml","jdm.jdm220225.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003570","Susceptibility to misinformation is consistent across question framings and response modes and better explained by myside bias and partisanship than analytical thinking","jdm.jdm220228.xml","jdm.jdm220228.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009384","Pretrial release judgments and decision fatigue","jdm.jdm220228a.xml","jdm.jdm220228a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009414","Successful everyday decision making: Combining attributes and associates","jdm.jdm220303.xml","jdm.jdm220303.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008901","Drafting strategies in fantasy football: A study of competitive sequential human decision making","jdm.jdm220318.xml","jdm.jdm220318.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003600","Expectations of how machines use individuating information and base-rates","jdm.jdm220321a.xml","jdm.jdm220321a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
